order_id,transaction_type,processing_time(day),delivery_estimate(day),late_delivery_risk,delivery_status,order_status,shipping_mode
55302,Cash,0,0,0,Shipping On Time,Closed,Same Day
55303,Cash,0,0,0,Shipping On Time,Closed,Same Day
55304,Debit,0,0,0,Shipping On Time,Complete,Same Day
55305,Debit,0,0,0,Shipping On Time,On Hold,Same Day
55306,Cash,0,0,0,Shipping On Time,Closed,Same Day
55307,Debit,2,1,1,Late Delivery,Complete,First Class
55308,Debit,4,4,0,Shipping On Time,Complete,Standard Class
55309,Debit,5,2,1,Late Delivery,Complete,Second Class
55310,Payment,2,1,1,Late Delivery,Pending Payment,First Class
55311,Transfer,2,1,1,Late Delivery,Pending,First Class
55312,Payment,2,1,1,Late Delivery,Pending Payment,First Class
55314,Transfer,2,1,0,Shipping Canceled,Canceled,First Class
55315,Debit,2,1,1,Late Delivery,Complete,First Class
55316,Transfer,2,4,0,Advance Shipping,Pending,Standard Class
55317,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55318,Debit,4,4,0,Shipping On Time,Complete,Standard Class
55320,Debit,1,0,1,Late Delivery,On Hold,Same Day
55321,Cash,1,0,1,Late Delivery,Closed,Same Day
55322,Cash,1,0,1,Late Delivery,Closed,Same Day
55323,Payment,1,0,1,Late Delivery,Pending Payment,Same Day
55324,Debit,1,0,1,Late Delivery,On Hold,Same Day
55325,Transfer,2,1,1,Late Delivery,Processing,First Class
55326,Debit,2,1,1,Late Delivery,Complete,First Class
55327,Cash,2,1,1,Late Delivery,Closed,First Class
55328,Transfer,2,1,1,Late Delivery,Processing,First Class
55329,Debit,2,1,1,Late Delivery,Complete,First Class
55330,Transfer,2,1,1,Late Delivery,Processing,First Class
55331,Payment,2,1,1,Late Delivery,Pending Payment,First Class
55332,Payment,3,4,0,Advance Shipping,Pending Payment,Standard Class
55333,Cash,4,4,0,Shipping On Time,Closed,Standard Class
55334,Transfer,5,4,0,Shipping Canceled,Suspected Fraud,Standard Class
55336,Transfer,2,4,0,Advance Shipping,Processing,Standard Class
55337,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55338,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
55339,Cash,5,4,1,Late Delivery,Closed,Standard Class
55340,Cash,6,2,1,Late Delivery,Closed,Second Class
55341,Transfer,2,1,1,Late Delivery,Processing,First Class
55342,Payment,3,2,1,Late Delivery,Pending Payment,Second Class
55343,Payment,2,1,1,Late Delivery,Pending Payment,First Class
55344,Debit,2,1,1,Late Delivery,Complete,First Class
55345,Debit,2,1,1,Late Delivery,On Hold,First Class
55346,Transfer,2,4,0,Advance Shipping,Processing,Standard Class
55347,Transfer,2,1,1,Late Delivery,Processing,First Class
55348,Transfer,2,1,1,Late Delivery,Processing,First Class
55349,Debit,2,1,1,Late Delivery,On Hold,First Class
55350,Payment,2,1,1,Late Delivery,Pending Payment,First Class
55351,Cash,2,1,1,Late Delivery,Closed,First Class
55352,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55353,Transfer,4,4,0,Shipping On Time,Processing,Standard Class
55354,Debit,5,4,1,Late Delivery,Complete,Standard Class
55356,Debit,2,4,0,Advance Shipping,Complete,Standard Class
55357,Transfer,3,4,0,Shipping Canceled,Suspected Fraud,Standard Class
55358,Debit,4,4,0,Shipping On Time,Complete,Standard Class
55359,Debit,5,2,1,Late Delivery,Complete,Second Class
55360,Payment,6,2,1,Late Delivery,Pending Payment,Second Class
55362,Transfer,2,1,1,Late Delivery,Pending,First Class
55363,Debit,2,1,1,Late Delivery,Complete,First Class
55364,Cash,2,1,1,Late Delivery,Closed,First Class
55365,Transfer,2,1,1,Late Delivery,Pending,First Class
55366,Payment,2,1,1,Late Delivery,Pending Payment,First Class
55367,Debit,2,1,1,Late Delivery,Complete,First Class
55368,Debit,4,4,0,Shipping On Time,On Hold,Standard Class
55369,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
55370,Transfer,6,2,1,Late Delivery,Pending,Second Class
55372,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55373,Cash,4,4,0,Shipping On Time,Closed,Standard Class
55374,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
55375,Debit,6,4,1,Late Delivery,Complete,Standard Class
55376,Debit,2,4,0,Advance Shipping,Complete,Standard Class
55377,Transfer,3,4,0,Advance Shipping,Processing,Standard Class
55378,Debit,4,4,0,Shipping On Time,Complete,Standard Class
55379,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
55380,Transfer,6,4,1,Late Delivery,Processing,Standard Class
55381,Debit,2,4,0,Advance Shipping,Complete,Standard Class
55382,Transfer,3,4,0,Advance Shipping,Pending,Standard Class
55383,Transfer,4,4,0,Shipping On Time,Processing,Standard Class
55385,Debit,6,2,1,Late Delivery,Complete,Second Class
55386,Debit,2,2,0,Shipping On Time,Complete,Second Class
55387,Debit,3,2,1,Late Delivery,Complete,Second Class
55388,Transfer,2,1,1,Late Delivery,Processing,First Class
55389,Cash,5,2,1,Late Delivery,Closed,Second Class
55391,Debit,2,2,0,Shipping On Time,Complete,Second Class
55392,Debit,3,4,0,Advance Shipping,On Hold,Standard Class
55393,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
55394,Cash,5,4,1,Late Delivery,Closed,Standard Class
55395,Debit,2,1,1,Late Delivery,Complete,First Class
55396,Transfer,2,2,0,Shipping On Time,Processing,Second Class
55398,Transfer,4,4,0,Shipping On Time,Pending,Standard Class
55399,Debit,5,4,1,Late Delivery,On Hold,Standard Class
55400,Payment,6,4,1,Late Delivery,Pending Payment,Standard Class
55401,Transfer,2,4,0,Advance Shipping,Processing,Standard Class
55403,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
55404,Debit,5,4,1,Late Delivery,On Hold,Standard Class
55405,Cash,6,4,1,Late Delivery,Closed,Standard Class
55406,Transfer,2,4,0,Advance Shipping,Processing,Standard Class
55407,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55409,Transfer,5,4,1,Late Delivery,Processing,Standard Class
55410,Debit,1,0,1,Late Delivery,Complete,Same Day
55411,Payment,1,0,1,Late Delivery,Pending Payment,Same Day
55412,Payment,3,4,0,Advance Shipping,Pending Payment,Standard Class
55413,Debit,4,4,0,Shipping On Time,Complete,Standard Class
55414,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
55416,Transfer,2,4,0,Shipping Canceled,Suspected Fraud,Standard Class
55417,Transfer,3,4,0,Advance Shipping,Pending,Standard Class
55419,Cash,5,4,1,Late Delivery,Closed,Standard Class
55420,Debit,6,4,1,Late Delivery,On Hold,Standard Class
55421,Debit,2,4,0,Advance Shipping,Complete,Standard Class
55423,Cash,4,4,0,Shipping On Time,Closed,Standard Class
55424,Transfer,5,4,1,Late Delivery,Pending,Standard Class
55425,Payment,6,4,1,Late Delivery,Pending Payment,Standard Class
55426,Transfer,2,4,0,Advance Shipping,Processing,Standard Class
55427,Cash,3,4,0,Advance Shipping,Closed,Standard Class
55429,Transfer,5,4,1,Late Delivery,Pending,Standard Class
55430,Debit,6,4,1,Late Delivery,Complete,Standard Class
55431,Debit,2,4,0,Advance Shipping,Complete,Standard Class
55432,Transfer,3,4,0,Advance Shipping,Pending,Standard Class
55433,Payment,2,1,1,Late Delivery,Pending Payment,First Class
55434,Cash,5,4,1,Late Delivery,Closed,Standard Class
55435,Debit,6,4,1,Late Delivery,Complete,Standard Class
55436,Payment,2,4,0,Advance Shipping,Pending Payment,Standard Class
55438,Transfer,4,4,0,Shipping On Time,Pending,Standard Class
55439,Payment,2,1,1,Late Delivery,Pending Payment,First Class
55440,Transfer,6,2,1,Late Delivery,Pending,Second Class
55441,Cash,2,1,1,Late Delivery,Closed,First Class
55442,Debit,3,2,1,Late Delivery,Complete,Second Class
55443,Transfer,2,1,1,Late Delivery,Processing,First Class
55444,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
55447,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55448,Cash,4,4,0,Shipping On Time,Closed,Standard Class
55449,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
55450,Transfer,6,4,1,Late Delivery,Processing,Standard Class
55453,Debit,4,2,1,Late Delivery,Complete,Second Class
55454,Transfer,2,1,0,Shipping Canceled,Suspected Fraud,First Class
55455,Debit,6,2,1,Late Delivery,Complete,Second Class
55456,Debit,2,1,1,Late Delivery,Complete,First Class
55458,Payment,2,1,1,Late Delivery,Payment Review,First Class
55460,Cash,6,4,1,Late Delivery,Closed,Standard Class
55461,Cash,2,4,0,Advance Shipping,Closed,Standard Class
55462,Debit,3,4,0,Advance Shipping,On Hold,Standard Class
55464,Debit,5,4,1,Late Delivery,Complete,Standard Class
55465,Debit,6,4,1,Late Delivery,Complete,Standard Class
55466,Payment,2,4,0,Advance Shipping,Pending Payment,Standard Class
55467,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55468,Debit,4,4,0,Shipping On Time,Complete,Standard Class
55469,Debit,2,1,1,Late Delivery,Complete,First Class
55470,Transfer,2,1,1,Late Delivery,Processing,First Class
55471,Debit,2,1,1,Late Delivery,Complete,First Class
55472,Payment,2,1,1,Late Delivery,Pending Payment,First Class
55473,Payment,2,1,1,Late Delivery,Pending Payment,First Class
55474,Transfer,2,1,1,Late Delivery,Pending,First Class
55475,Payment,2,1,1,Late Delivery,Payment Review,First Class
55476,Debit,2,1,1,Late Delivery,Complete,First Class
55477,Cash,3,4,0,Advance Shipping,Closed,Standard Class
55478,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
55479,Transfer,5,4,1,Late Delivery,Processing,Standard Class
55480,Debit,6,4,1,Late Delivery,Complete,Standard Class
55481,Transfer,2,4,0,Advance Shipping,Processing,Standard Class
55482,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55483,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
55484,Payment,2,1,1,Late Delivery,Pending Payment,First Class
55485,Cash,6,4,1,Late Delivery,Closed,Standard Class
55486,Payment,2,4,0,Advance Shipping,Pending Payment,Standard Class
55487,Transfer,3,4,0,Advance Shipping,Pending,Standard Class
55489,Transfer,2,1,1,Late Delivery,Processing,First Class
55491,Cash,2,2,0,Shipping On Time,Closed,Second Class
55492,Transfer,3,4,0,Shipping Canceled,Suspected Fraud,Standard Class
55493,Cash,4,2,1,Late Delivery,Closed,Second Class
55494,Debit,5,4,1,Late Delivery,Complete,Standard Class
55495,Cash,6,4,1,Late Delivery,Closed,Standard Class
55500,Transfer,6,4,1,Late Delivery,Pending,Standard Class
55501,Transfer,2,4,0,Advance Shipping,Processing,Standard Class
55502,Cash,3,4,0,Advance Shipping,Closed,Standard Class
55505,Transfer,6,2,0,Shipping Canceled,Canceled,Second Class
55507,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55508,Transfer,4,4,0,Shipping On Time,Processing,Standard Class
55509,Debit,5,4,1,Late Delivery,Complete,Standard Class
55510,Transfer,6,4,1,Late Delivery,Pending,Standard Class
55511,Payment,2,2,0,Shipping On Time,Pending Payment,Second Class
55512,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55513,Debit,4,2,1,Late Delivery,Complete,Second Class
55514,Debit,5,2,1,Late Delivery,On Hold,Second Class
55515,Debit,6,4,1,Late Delivery,Complete,Standard Class
55516,Debit,2,2,0,Shipping On Time,Complete,Second Class
55517,Transfer,3,2,1,Late Delivery,Processing,Second Class
55518,Transfer,4,4,0,Shipping On Time,Processing,Standard Class
55519,Transfer,5,4,0,Shipping Canceled,Canceled,Standard Class
55520,Debit,6,4,1,Late Delivery,Complete,Standard Class
55521,Transfer,2,4,0,Advance Shipping,Pending,Standard Class
55523,Transfer,0,0,0,Shipping On Time,Processing,Same Day
55524,Cash,1,0,1,Late Delivery,Closed,Same Day
55525,Transfer,1,0,1,Late Delivery,Processing,Same Day
55526,Cash,1,0,1,Late Delivery,Closed,Same Day
55527,Debit,1,0,1,Late Delivery,Complete,Same Day
55528,Payment,4,2,1,Late Delivery,Pending Payment,Second Class
55529,Debit,5,2,1,Late Delivery,Complete,Second Class
55530,Payment,6,4,1,Late Delivery,Pending Payment,Standard Class
55531,Debit,2,4,0,Advance Shipping,On Hold,Standard Class
55532,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55533,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
55534,Transfer,5,4,0,Shipping Canceled,Suspected Fraud,Standard Class
55537,Payment,3,4,0,Advance Shipping,Pending Payment,Standard Class
55538,Cash,1,0,1,Late Delivery,Closed,Same Day
55539,Debit,1,0,1,Late Delivery,Complete,Same Day
55540,Debit,2,1,1,Late Delivery,Complete,First Class
55541,Debit,2,1,1,Late Delivery,On Hold,First Class
55542,Debit,2,1,1,Late Delivery,Complete,First Class
55543,Transfer,2,1,0,Shipping Canceled,Suspected Fraud,First Class
55544,Transfer,5,4,1,Late Delivery,Processing,Standard Class
55545,Debit,6,4,1,Late Delivery,Complete,Standard Class
55546,Transfer,2,4,0,Advance Shipping,Pending,Standard Class
55547,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55548,Transfer,4,4,0,Shipping On Time,Pending,Standard Class
55549,Transfer,5,4,1,Late Delivery,Processing,Standard Class
55550,Transfer,6,4,1,Late Delivery,Pending,Standard Class
55551,Payment,2,4,0,Advance Shipping,Pending Payment,Standard Class
55552,Transfer,3,4,0,Advance Shipping,Processing,Standard Class
55553,Transfer,4,4,0,Shipping On Time,Processing,Standard Class
55554,Transfer,5,4,1,Late Delivery,Pending,Standard Class
55556,Payment,1,0,1,Late Delivery,Pending Payment,Same Day
55557,Transfer,1,0,1,Late Delivery,Processing,Same Day
55558,Transfer,4,2,1,Late Delivery,Pending,Second Class
55559,Payment,5,2,1,Late Delivery,Payment Review,Second Class
55560,Debit,2,1,1,Late Delivery,On Hold,First Class
55561,Payment,2,1,1,Late Delivery,Pending Payment,First Class
55562,Debit,2,1,1,Late Delivery,Complete,First Class
55565,Debit,6,4,1,Late Delivery,Complete,Standard Class
55566,Transfer,2,4,0,Advance Shipping,Processing,Standard Class
55567,Payment,3,4,0,Advance Shipping,Payment Review,Standard Class
55569,Debit,2,1,1,Late Delivery,Complete,First Class
55570,Transfer,2,1,1,Late Delivery,Pending,First Class
55571,Debit,2,1,1,Late Delivery,Complete,First Class
55572,Debit,2,1,1,Late Delivery,On Hold,First Class
55573,Payment,2,1,1,Late Delivery,Pending Payment,First Class
55574,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
55575,Debit,6,2,1,Late Delivery,Complete,Second Class
55576,Debit,2,2,0,Shipping On Time,Complete,Second Class
55577,Payment,3,4,0,Advance Shipping,Pending Payment,Standard Class
55578,Debit,4,4,0,Shipping On Time,Complete,Standard Class
55579,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
55580,Payment,6,2,1,Late Delivery,Pending Payment,Second Class
55582,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55583,Transfer,4,4,0,Shipping On Time,Pending,Standard Class
55584,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
55585,Transfer,6,4,1,Late Delivery,Processing,Standard Class
55587,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55588,Cash,4,4,0,Shipping On Time,Closed,Standard Class
55589,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
55590,Cash,6,4,1,Late Delivery,Closed,Standard Class
55591,Payment,2,4,0,Advance Shipping,Pending Payment,Standard Class
55592,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55593,Debit,4,4,0,Shipping On Time,Complete,Standard Class
55594,Transfer,5,4,1,Late Delivery,Pending,Standard Class
55595,Cash,6,4,1,Late Delivery,Closed,Standard Class
55597,Transfer,3,4,0,Advance Shipping,Processing,Standard Class
55598,Payment,2,1,1,Late Delivery,Pending Payment,First Class
55599,Cash,2,1,1,Late Delivery,Closed,First Class
55600,Debit,2,1,1,Late Delivery,Complete,First Class
55601,Cash,2,1,1,Late Delivery,Closed,First Class
55602,Debit,3,2,1,Late Delivery,Complete,Second Class
55603,Payment,4,2,1,Late Delivery,Payment Review,Second Class
55604,Payment,5,4,1,Late Delivery,Pending Payment,Standard Class
55605,Cash,6,4,1,Late Delivery,Closed,Standard Class
55606,Debit,2,4,0,Advance Shipping,Complete,Standard Class
55607,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55608,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
55609,Debit,5,4,1,Late Delivery,On Hold,Standard Class
55610,Debit,6,2,1,Late Delivery,Complete,Second Class
55611,Debit,2,2,0,Shipping On Time,Complete,Second Class
55612,Cash,3,2,1,Late Delivery,Closed,Second Class
55613,Debit,4,2,1,Late Delivery,Complete,Second Class
55614,Transfer,5,4,1,Late Delivery,Pending,Standard Class
55616,Payment,2,2,0,Shipping On Time,Pending Payment,Second Class
55617,Debit,3,2,1,Late Delivery,Complete,Second Class
55618,Transfer,4,2,1,Late Delivery,Processing,Second Class
55619,Transfer,1,0,1,Late Delivery,Processing,Same Day
55621,Cash,1,0,1,Late Delivery,Closed,Same Day
55622,Transfer,2,1,1,Late Delivery,Pending,First Class
55623,Transfer,2,1,1,Late Delivery,Pending,First Class
55624,Transfer,2,1,1,Late Delivery,Processing,First Class
55625,Debit,2,1,1,Late Delivery,Complete,First Class
55626,Payment,2,1,1,Late Delivery,Pending Payment,First Class
55627,Debit,2,1,1,Late Delivery,On Hold,First Class
55630,Payment,6,4,1,Late Delivery,Pending Payment,Standard Class
55631,Payment,2,4,0,Advance Shipping,Payment Review,Standard Class
55632,Payment,3,4,0,Advance Shipping,Pending Payment,Standard Class
55633,Payment,4,4,0,Shipping On Time,Pending Payment,Standard Class
55634,Debit,5,4,1,Late Delivery,Complete,Standard Class
55635,Payment,6,4,1,Late Delivery,Pending Payment,Standard Class
55636,Transfer,2,4,0,Advance Shipping,Processing,Standard Class
55637,Debit,3,4,0,Advance Shipping,Complete,Standard Class
55638,Transfer,4,4,0,Shipping Canceled,Suspected Fraud,Standard Class
55639,Transfer,5,4,1,Late Delivery,Processing,Standard Class
55640,Debit,6,4,1,Late Delivery,Complete,Standard Class
55641,Debit,2,4,0,Advance Shipping,Complete,Standard Class
55642,Debit,3,4,0,Advance Shipping,On Hold,Standard Class
55643,Cash,4,4,0,Shipping On Time,Closed,Standard Class
55644,Debit,5,4,1,Late Delivery,Complete,Standard Class
55645,Cash,6,2,1,Late Delivery,Closed,Second Class
55646,Cash,2,2,0,Shipping On Time,Closed,Second Class
55647,Debit,3,2,1,Late Delivery,Complete,Second Class
55648,Debit,4,2,1,Late Delivery,Complete,Second Class
55649,Transfer,5,2,1,Late Delivery,Processing,Second Class
55650,Debit,6,2,1,Late Delivery,Complete,Second Class
